Region,Country,State,City,Month,Day,Year,AvgTemperature
Middle East,Turkey,,Istanbul,6,27,2009,75.7
Middle East,Turkey,,Istanbul,6,28,2009,76.6
Middle East,Turkey,,Istanbul,6,29,2009,75.9
Middle East,Turkey,,Istanbul,6,30,2009,76.7
Middle East,Turkey,,Istanbul,7,1,2009,79.7
Middle East,Turkey,,Istanbul,7,2,2009,78.6
Middle East,Turkey,,Istanbul,7,3,2009,78.6
Middle East,Turkey,,Istanbul,7,4,2009,77.9
Middle East,Turkey,,Istanbul,7,5,2009,75.4
Middle East,Turkey,,Istanbul,7,6,2009,79.4
Middle East,Turkey,,Istanbul,7,7,2009,80.5
Middle East,Turkey,,Istanbul,7,8,2009,79.9
Middle East,Turkey,,Istanbul,7,9,2009,81.2
Middle East,Turkey,,Istanbul,7,10,2009,82.2
Middle East,Turkey,,Istanbul,7,11,2009,80.7
Middle East,Turkey,,Istanbul,7,12,2009,76.1
Middle East,Turkey,,Istanbul,7,13,2009,74.4
Middle East,Turkey,,Istanbul,7,14,2009,76.0
Middle East,Turkey,,Istanbul,7,15,2009,76.7
Middle East,Turkey,,Istanbul,7,16,2009,79.5
Middle East,Turkey,,Istanbul,7,17,2009,81.9
Middle East,Turkey,,Istanbul,7,18,2009,81.0
Middle East,Turkey,,Istanbul,7,19,2009,81.2
Middle East,Turkey,,Istanbul,7,20,2009,78.0
Middle East,Turkey,,Istanbul,7,21,2009,78.4
Middle East,Turkey,,Istanbul,7,22,2009,77.7
Middle East,Turkey,,Istanbul,7,23,2009,79.6
Middle East,Turkey,,Istanbul,7,24,2009,82.1
Middle East,Turkey,,Istanbul,7,25,2009,81.4
Middle East,Turkey,,Istanbul,7,26,2009,79.0
Middle East,Turkey,,Istanbul,7,27,2009,78.3
Middle East,Turkey,,Istanbul,7,28,2009,76.8
Middle East,Turkey,,Istanbul,7,29,2009,76.8
Middle East,Turkey,,Istanbul,7,30,2009,78.0
Middle East,Turkey,,Istanbul,7,31,2009,76.0
Middle East,Turkey,,Istanbul,8,1,2009,76.7
Middle East,Turkey,,Istanbul,8,2,2009,79.7
Middle East,Turkey,,Istanbul,8,3,2009,80.6
Middle East,Turkey,,Istanbul,8,4,2009,80.8
Middle East,Turkey,,Istanbul,8,5,2009,79.9
Middle East,Turkey,,Istanbul,8,6,2009,80.9
Middle East,Turkey,,Istanbul,8,7,2009,79.5
Middle East,Turkey,,Istanbul,8,8,2009,77.2
Middle East,Turkey,,Istanbul,8,9,2009,77.0
Middle East,Turkey,,Istanbul,8,10,2009,75.6
Middle East,Turkey,,Istanbul,8,11,2009,75.0
Middle East,Turkey,,Istanbul,8,12,2009,74.6
Middle East,Turkey,,Istanbul,8,13,2009,74.7
Middle East,Turkey,,Istanbul,8,14,2009,76.4
Middle East,Turkey,,Istanbul,8,15,2009,76.7
Middle East,Turkey,,Istanbul,8,16,2009,77.9
Middle East,Turkey,,Istanbul,8,17,2009,78.0
Middle East,Turkey,,Istanbul,8,18,2009,77.2
Middle East,Turkey,,Istanbul,8,19,2009,77.9
Middle East,Turkey,,Istanbul,8,20,2009,78.8
Middle East,Turkey,,Istanbul,8,21,2009,75.7
Middle East,Turkey,,Istanbul,8,22,2009,74.3
Middle East,Turkey,,Istanbul,8,23,2009,75.0
Middle East,Turkey,,Istanbul,8,24,2009,75.6
Middle East,Turkey,,Istanbul,8,25,2009,75.1
Middle East,Turkey,,Istanbul,8,26,2009,76.3
Middle East,Turkey,,Istanbul,8,27,2009,76.1
Middle East,Turkey,,Istanbul,8,28,2009,75.9
Middle East,Turkey,,Istanbul,8,29,2009,75.6
Middle East,Turkey,,Istanbul,8,30,2009,74.4
Middle East,Turkey,,Istanbul,8,31,2009,76.1
Middle East,Turkey,,Istanbul,9,1,2009,71.2
Middle East,Turkey,,Istanbul,9,2,2009,71.3
Middle East,Turkey,,Istanbul,9,3,2009,73.5
Middle East,Turkey,,Istanbul,9,4,2009,77.8
Middle East,Turkey,,Istanbul,9,5,2009,78.7
Middle East,Turkey,,Istanbul,9,6,2009,76.4
Middle East,Turkey,,Istanbul,9,7,2009,73.3
Middle East,Turkey,,Istanbul,9,8,2009,71.4
Middle East,Turkey,,Istanbul,9,9,2009,69.1
Middle East,Turkey,,Istanbul,9,10,2009,71.2
Middle East,Turkey,,Istanbul,9,11,2009,72.6
Middle East,Turkey,,Istanbul,9,12,2009,69.7
Middle East,Turkey,,Istanbul,9,13,2009,68.3
Middle East,Turkey,,Istanbul,9,14,2009,70.4
Middle East,Turkey,,Istanbul,9,15,2009,70.2
Middle East,Turkey,,Istanbul,9,16,2009,71.2
Middle East,Turkey,,Istanbul,9,17,2009,71.8
Middle East,Turkey,,Istanbul,9,18,2009,72.0
Middle East,Turkey,,Istanbul,9,19,2009,71.0
Middle East,Turkey,,Istanbul,9,20,2009,64.7
Middle East,Turkey,,Istanbul,9,21,2009,62.5
Middle East,Turkey,,Istanbul,9,22,2009,64.2
Middle East,Turkey,,Istanbul,9,23,2009,66.1
Middle East,Turkey,,Istanbul,9,24,2009,67.6
Middle East,Turkey,,Istanbul,9,25,2009,68.8
Middle East,Turkey,,Istanbul,9,26,2009,69.5
Middle East,Turkey,,Istanbul,9,27,2009,66.4
Middle East,Turkey,,Istanbul,9,28,2009,65.3
Middle East,Turkey,,Istanbul,9,29,2009,64.2
Middle East,Turkey,,Istanbul,9,30,2009,66.0
Middle East,Turkey,,Istanbul,10,1,2009,67.0
Middle East,Turkey,,Istanbul,10,2,2009,68.3
Middle East,Turkey,,Istanbul,10,3,2009,71.3
Middle East,Turkey,,Istanbul,10,4,2009,68.7
Middle East,Turkey,,Istanbul,10,5,2009,65.3
Middle East,Turkey,,Istanbul,10,6,2009,67.5
Middle East,Turkey,,Istanbul,10,7,2009,68.8
Middle East,Turkey,,Istanbul,10,8,2009,67.8
Middle East,Turkey,,Istanbul,10,9,2009,66.4
Middle East,Turkey,,Istanbul,10,10,2009,67.6
Middle East,Turkey,,Istanbul,10,11,2009,66.3
Middle East,Turkey,,Istanbul,10,12,2009,67.7
Middle East,Turkey,,Istanbul,10,13,2009,70.0
Middle East,Turkey,,Istanbul,10,14,2009,56.1
Middle East,Turkey,,Istanbul,10,15,2009,61.1
Middle East,Turkey,,Istanbul,10,16,2009,64.1
Middle East,Turkey,,Istanbul,10,17,2009,63.2
Middle East,Turkey,,Istanbul,10,18,2009,66.4
Middle East,Turkey,,Istanbul,10,19,2009,67.7
Middle East,Turkey,,Istanbul,10,20,2009,66.3
Middle East,Turkey,,Istanbul,10,21,2009,62.7
Middle East,Turkey,,Istanbul,10,22,2009,62.0
Middle East,Turkey,,Istanbul,10,23,2009,63.6
Middle East,Turkey,,Istanbul,10,24,2009,65.8
Middle East,Turkey,,Istanbul,10,25,2009,67.8
Middle East,Turkey,,Istanbul,10,26,2009,66.8
Middle East,Turkey,,Istanbul,10,27,2009,64.0
Middle East,Turkey,,Istanbul,10,28,2009,60.2
Middle East,Turkey,,Istanbul,10,29,2009,58.7
Middle East,Turkey,,Istanbul,10,30,2009,55.9
Middle East,Turkey,,Istanbul,10,31,2009,52.1
Middle East,Turkey,,Istanbul,11,1,2009,50.8
Middle East,Turkey,,Istanbul,11,2,2009,47.3
Middle East,Turkey,,Istanbul,11,3,2009,49.5
Middle East,Turkey,,Istanbul,11,4,2009,55.4
Middle East,Turkey,,Istanbul,11,5,2009,56.9
Middle East,Turkey,,Istanbul,11,6,2009,63.0
Middle East,Turkey,,Istanbul,11,7,2009,64.8
Middle East,Turkey,,Istanbul,11,8,2009,64.3
Middle East,Turkey,,Istanbul,11,9,2009,61.6
Middle East,Turkey,,Istanbul,11,10,2009,62.7
Middle East,Turkey,,Istanbul,11,11,2009,59.6
Middle East,Turkey,,Istanbul,11,12,2009,54.7
Middle East,Turkey,,Istanbul,11,13,2009,52.1
Middle East,Turkey,,Istanbul,11,14,2009,51.2
Middle East,Turkey,,Istanbul,11,15,2009,54.5
Middle East,Turkey,,Istanbul,11,16,2009,53.3
Middle East,Turkey,,Istanbul,11,17,2009,54.8
Middle East,Turkey,,Istanbul,11,18,2009,52.8
Middle East,Turkey,,Istanbul,11,19,2009,53.6
Middle East,Turkey,,Istanbul,11,20,2009,54.3
Middle East,Turkey,,Istanbul,11,21,2009,50.7
Middle East,Turkey,,Istanbul,11,22,2009,51.8
Middle East,Turkey,,Istanbul,11,23,2009,54.7
Middle East,Turkey,,Istanbul,11,24,2009,51.3
Middle East,Turkey,,Istanbul,11,25,2009,50.7
Middle East,Turkey,,Istanbul,11,26,2009,52.2
Middle East,Turkey,,Istanbul,11,27,2009,52.8
Middle East,Turkey,,Istanbul,11,28,2009,56.6
Middle East,Turkey,,Istanbul,11,29,2009,55.9
Middle East,Turkey,,Istanbul,11,30,2009,55.2
Middle East,Turkey,,Istanbul,12,1,2009,57.1
Middle East,Turkey,,Istanbul,12,2,2009,58.5
Middle East,Turkey,,Istanbul,12,3,2009,55.7
Middle East,Turkey,,Istanbul,12,4,2009,54.2
Middle East,Turkey,,Istanbul,12,5,2009,57.2
Middle East,Turkey,,Istanbul,12,6,2009,54.5
Middle East,Turkey,,Istanbul,12,7,2009,48.7
Middle East,Turkey,,Istanbul,12,8,2009,48.4
Middle East,Turkey,,Istanbul,12,9,2009,50.8
Middle East,Turkey,,Istanbul,12,10,2009,53.7
Middle East,Turkey,,Istanbul,12,11,2009,48.8
Middle East,Turkey,,Istanbul,12,12,2009,45.2
Middle East,Turkey,,Istanbul,12,13,2009,40.0
Middle East,Turkey,,Istanbul,12,14,2009,43.5
Middle East,Turkey,,Istanbul,12,15,2009,51.3
Middle East,Turkey,,Istanbul,12,16,2009,48.9
Middle East,Turkey,,Istanbul,12,17,2009,43.5
Middle East,Turkey,,Istanbul,12,18,2009,46.8
Middle East,Turkey,,Istanbul,12,19,2009,42.3
Middle East,Turkey,,Istanbul,12,20,2009,55.1
Middle East,Turkey,,Istanbul,12,21,2009,38.9
Middle East,Turkey,,Istanbul,12,22,2009,44.0
Middle East,Turkey,,Istanbul,12,23,2009,53.4
Middle East,Turkey,,Istanbul,12,24,2009,56.0
Middle East,Turkey,,Istanbul,12,25,2009,57.1
Middle East,Turkey,,Istanbul,12,26,2009,58.9
Middle East,Turkey,,Istanbul,12,27,2009,57.9
Middle East,Turkey,,Istanbul,12,28,2009,53.2
Middle East,Turkey,,Istanbul,12,29,2009,45.8
Middle East,Turkey,,Istanbul,12,30,2009,48.5
Middle East,Turkey,,Istanbul,12,31,2009,56.1
Middle East,Turkey,,Istanbul,1,1,2010,60.5
Middle East,Turkey,,Istanbul,1,2,2010,54.7
Middle East,Turkey,,Istanbul,1,3,2010,43.2
Middle East,Turkey,,Istanbul,1,4,2010,36.7
Middle East,Turkey,,Istanbul,1,5,2010,42.9
Middle East,Turkey,,Istanbul,1,6,2010,54.6
Middle East,Turkey,,Istanbul,1,7,2010,57.2
Middle East,Turkey,,Istanbul,1,8,2010,59.2
Middle East,Turkey,,Istanbul,1,9,2010,57.9
Middle East,Turkey,,Istanbul,1,10,2010,56.2
Middle East,Turkey,,Istanbul,1,11,2010,51.3
Middle East,Turkey,,Istanbul,1,12,2010,51.5
Middle East,Turkey,,Istanbul,1,13,2010,48.0
Middle East,Turkey,,Istanbul,1,14,2010,45.0
Middle East,Turkey,,Istanbul,1,15,2010,42.7
Middle East,Turkey,,Istanbul,1,16,2010,41.8
Middle East,Turkey,,Istanbul,1,17,2010,46.0
Middle East,Turkey,,Istanbul,1,18,2010,47.3
Middle East,Turkey,,Istanbul,1,19,2010,34.3
Middle East,Turkey,,Istanbul,1,20,2010,34.2
Middle East,Turkey,,Istanbul,1,21,2010,37.3
Middle East,Turkey,,Istanbul,1,22,2010,39.2
Middle East,Turkey,,Istanbul,1,23,2010,29.9
Middle East,Turkey,,Istanbul,1,24,2010,28.5
Middle East,Turkey,,Istanbul,1,25,2010,25.4
Middle East,Turkey,,Istanbul,1,26,2010,30.3
Middle East,Turkey,,Istanbul,1,27,2010,34.6
Middle East,Turkey,,Istanbul,1,28,2010,36.8
Middle East,Turkey,,Istanbul,1,29,2010,41.2
Middle East,Turkey,,Istanbul,1,30,2010,48.3
Middle East,Turkey,,Istanbul,1,31,2010,50.7
Middle East,Turkey,,Istanbul,2,1,2010,50.0
Middle East,Turkey,,Istanbul,2,2,2010,37.1
Middle East,Turkey,,Istanbul,2,3,2010,33.2
Middle East,Turkey,,Istanbul,2,4,2010,38.3
Middle East,Turkey,,Istanbul,2,5,2010,34.8
Middle East,Turkey,,Istanbul,2,6,2010,38.0
Middle East,Turkey,,Istanbul,2,7,2010,46.5
Middle East,Turkey,,Istanbul,2,8,2010,43.2
Middle East,Turkey,,Istanbul,2,9,2010,34.0
Middle East,Turkey,,Istanbul,2,10,2010,45.0
Middle East,Turkey,,Istanbul,2,11,2010,52.7
Middle East,Turkey,,Istanbul,2,12,2010,52.2
Middle East,Turkey,,Istanbul,2,13,2010,50.1
Middle East,Turkey,,Istanbul,2,14,2010,51.0
Middle East,Turkey,,Istanbul,2,15,2010,49.0
Middle East,Turkey,,Istanbul,2,16,2010,44.7
Middle East,Turkey,,Istanbul,2,17,2010,50.6
Middle East,Turkey,,Istanbul,2,18,2010,54.9
Middle East,Turkey,,Istanbul,2,19,2010,52.5
Middle East,Turkey,,Istanbul,2,20,2010,57.0
Middle East,Turkey,,Istanbul,2,21,2010,53.4
Middle East,Turkey,,Istanbul,2,22,2010,45.6
Middle East,Turkey,,Istanbul,2,23,2010,49.8
Middle East,Turkey,,Istanbul,2,24,2010,53.4
Middle East,Turkey,,Istanbul,2,25,2010,52.0
Middle East,Turkey,,Istanbul,2,26,2010,47.8
Middle East,Turkey,,Istanbul,2,27,2010,49.7
Middle East,Turkey,,Istanbul,2,28,2010,47.2
Middle East,Turkey,,Istanbul,3,1,2010,49.5
Middle East,Turkey,,Istanbul,3,2,2010,51.2
Middle East,Turkey,,Istanbul,3,3,2010,48.7
Middle East,Turkey,,Istanbul,3,4,2010,51.7
Middle East,Turkey,,Istanbul,3,5,2010,48.5
Middle East,Turkey,,Istanbul,3,6,2010,39.6
Middle East,Turkey,,Istanbul,3,7,2010,39.9
Middle East,Turkey,,Istanbul,3,8,2010,43.5
Middle East,Turkey,,Istanbul,3,9,2010,43.8
Middle East,Turkey,,Istanbul,3,10,2010,43.7
Middle East,Turkey,,Istanbul,3,11,2010,46.0
Middle East,Turkey,,Istanbul,3,12,2010,47.1
Middle East,Turkey,,Istanbul,3,13,2010,48.4
Middle East,Turkey,,Istanbul,3,14,2010,45.7
Middle East,Turkey,,Istanbul,3,15,2010,43.8
Middle East,Turkey,,Istanbul,3,16,2010,43.0
Middle East,Turkey,,Istanbul,3,17,2010,43.6
Middle East,Turkey,,Istanbul,3,18,2010,39.7
Middle East,Turkey,,Istanbul,3,19,2010,44.5
Middle East,Turkey,,Istanbul,3,20,2010,45.1
Middle East,Turkey,,Istanbul,3,21,2010,52.2
Middle East,Turkey,,Istanbul,3,22,2010,53.7
Middle East,Turkey,,Istanbul,3,23,2010,56.2
Middle East,Turkey,,Istanbul,3,24,2010,49.1
Middle East,Turkey,,Istanbul,3,25,2010,51.8
Middle East,Turkey,,Istanbul,3,26,2010,49.5
Middle East,Turkey,,Istanbul,3,27,2010,47.2
Middle East,Turkey,,Istanbul,3,28,2010,52.5
Middle East,Turkey,,Istanbul,3,29,2010,47.7
Middle East,Turkey,,Istanbul,3,30,2010,52.5
Middle East,Turkey,,Istanbul,3,31,2010,56.5
Middle East,Turkey,,Istanbul,4,1,2010,57.4
Middle East,Turkey,,Istanbul,4,2,2010,58.0
Middle East,Turkey,,Istanbul,4,3,2010,54.4
Middle East,Turkey,,Istanbul,4,4,2010,57.2
Middle East,Turkey,,Istanbul,4,5,2010,56.8
Middle East,Turkey,,Istanbul,4,6,2010,54.7
Middle East,Turkey,,Istanbul,4,7,2010,50.4
Middle East,Turkey,,Istanbul,4,8,2010,51.7
Middle East,Turkey,,Istanbul,4,9,2010,50.5
Middle East,Turkey,,Istanbul,4,10,2010,51.4
Middle East,Turkey,,Istanbul,4,11,2010,51.6
Middle East,Turkey,,Istanbul,4,12,2010,52.7
Middle East,Turkey,,Istanbul,4,13,2010,54.0
Middle East,Turkey,,Istanbul,4,14,2010,53.8
Middle East,Turkey,,Istanbul,4,15,2010,58.7
Middle East,Turkey,,Istanbul,4,16,2010,63.0
Middle East,Turkey,,Istanbul,4,17,2010,57.9
Middle East,Turkey,,Istanbul,4,18,2010,58.2
Middle East,Turkey,,Istanbul,4,19,2010,56.8
Middle East,Turkey,,Istanbul,4,20,2010,58.9
Middle East,Turkey,,Istanbul,4,21,2010,55.0
Middle East,Turkey,,Istanbul,4,22,2010,56.5
Middle East,Turkey,,Istanbul,4,23,2010,64.0
Middle East,Turkey,,Istanbul,4,24,2010,62.5
Middle East,Turkey,,Istanbul,4,25,2010,59.2
Middle East,Turkey,,Istanbul,4,26,2010,59.2
Middle East,Turkey,,Istanbul,4,27,2010,54.8
Middle East,Turkey,,Istanbul,4,28,2010,54.9
Middle East,Turkey,,Istanbul,4,29,2010,55.1
Middle East,Turkey,,Istanbul,4,30,2010,57.6
Middle East,Turkey,,Istanbul,5,1,2010,58.3
Middle East,Turkey,,Istanbul,5,2,2010,56.2
Middle East,Turkey,,Istanbul,5,3,2010,60.2
Middle East,Turkey,,Istanbul,5,4,2010,60.6
Middle East,Turkey,,Istanbul,5,5,2010,60.3
Middle East,Turkey,,Istanbul,5,6,2010,61.2
Middle East,Turkey,,Istanbul,5,7,2010,64.0
Middle East,Turkey,,Istanbul,5,8,2010,63.3
Middle East,Turkey,,Istanbul,5,9,2010,66.9
Middle East,Turkey,,Istanbul,5,10,2010,63.9
Middle East,Turkey,,Istanbul,5,11,2010,67.0
Middle East,Turkey,,Istanbul,5,12,2010,73.6
Middle East,Turkey,,Istanbul,5,13,2010,76.1
Middle East,Turkey,,Istanbul,5,14,2010,71.2
Middle East,Turkey,,Istanbul,5,15,2010,70.8
Middle East,Turkey,,Istanbul,5,16,2010,69.3
Middle East,Turkey,,Istanbul,5,17,2010,65.3
Middle East,Turkey,,Istanbul,5,18,2010,59.9
Middle East,Turkey,,Istanbul,5,19,2010,62.1
Middle East,Turkey,,Istanbul,5,20,2010,61.7
Middle East,Turkey,,Istanbul,5,21,2010,64.1
Middle East,Turkey,,Istanbul,5,22,2010,61.4
Middle East,Turkey,,Istanbul,5,23,2010,62.6
Middle East,Turkey,,Istanbul,5,24,2010,64.7
Middle East,Turkey,,Istanbul,5,25,2010,66.3
Middle East,Turkey,,Istanbul,5,26,2010,70.1
Middle East,Turkey,,Istanbul,5,27,2010,71.9
Middle East,Turkey,,Istanbul,5,28,2010,73.1
Middle East,Turkey,,Istanbul,5,29,2010,73.8
Middle East,Turkey,,Istanbul,5,30,2010,74.2
Middle East,Turkey,,Istanbul,5,31,2010,77.2
Middle East,Turkey,,Istanbul,6,1,2010,78.7
Middle East,Turkey,,Istanbul,6,2,2010,66.1
Middle East,Turkey,,Istanbul,6,3,2010,68.4
Middle East,Turkey,,Istanbul,6,4,2010,72.1
Middle East,Turkey,,Istanbul,6,5,2010,73.7
Middle East,Turkey,,Istanbul,6,6,2010,69.6
Middle East,Turkey,,Istanbul,6,7,2010,66.2
Middle East,Turkey,,Istanbul,6,8,2010,65.8
Middle East,Turkey,,Istanbul,6,9,2010,69.7
Middle East,Turkey,,Istanbul,6,10,2010,74.2
Middle East,Turkey,,Istanbul,6,11,2010,74.7
Middle East,Turkey,,Istanbul,6,12,2010,74.1
Middle East,Turkey,,Istanbul,6,13,2010,75.8
Middle East,Turkey,,Istanbul,6,14,2010,77.1
Middle East,Turkey,,Istanbul,6,15,2010,79.1
Middle East,Turkey,,Istanbul,6,16,2010,80.7
Middle East,Turkey,,Istanbul,6,17,2010,77.6
Middle East,Turkey,,Istanbul,6,18,2010,76.2
Middle East,Turkey,,Istanbul,6,19,2010,75.8
Middle East,Turkey,,Istanbul,6,20,2010,77.5
Middle East,Turkey,,Istanbul,6,21,2010,77.0
Middle East,Turkey,,Istanbul,6,22,2010,72.6
Middle East,Turkey,,Istanbul,6,23,2010,67.8
Middle East,Turkey,,Istanbul,6,24,2010,64.8
Middle East,Turkey,,Istanbul,6,25,2010,64.4
Middle East,Turkey,,Istanbul,6,26,2010,69.5
Middle East,Turkey,,Istanbul,6,27,2010,73.0
Middle East,Turkey,,Istanbul,6,28,2010,73.2
Middle East,Turkey,,Istanbul,6,29,2010,71.5
Middle East,Turkey,,Istanbul,6,30,2010,72.6
Middle East,Turkey,,Istanbul,7,1,2010,73.6
Middle East,Turkey,,Istanbul,7,2,2010,77.5
Middle East,Turkey,,Istanbul,7,3,2010,77.5
Middle East,Turkey,,Istanbul,7,4,2010,78.1
Middle East,Turkey,,Istanbul,7,5,2010,77.5
Middle East,Turkey,,Istanbul,7,6,2010,76.3
Middle East,Turkey,,Istanbul,7,7,2010,78.5
Middle East,Turkey,,Istanbul,7,8,2010,71.2
Middle East,Turkey,,Istanbul,7,9,2010,68.0
Middle East,Turkey,,Istanbul,7,10,2010,71.0
Middle East,Turkey,,Istanbul,7,11,2010,73.5
Middle East,Turkey,,Istanbul,7,12,2010,76.7
Middle East,Turkey,,Istanbul,7,13,2010,78.2
Middle East,Turkey,,Istanbul,7,14,2010,79.4
Middle East,Turkey,,Istanbul,7,15,2010,80.0
Middle East,Turkey,,Istanbul,7,16,2010,81.7
Middle East,Turkey,,Istanbul,7,17,2010,81.4
Middle East,Turkey,,Istanbul,7,18,2010,81.2
Middle East,Turkey,,Istanbul,7,19,2010,82.8
Middle East,Turkey,,Istanbul,7,20,2010,76.6
Middle East,Turkey,,Istanbul,7,21,2010,77.6
Middle East,Turkey,,Istanbul,7,22,2010,81.5
Middle East,Turkey,,Istanbul,7,23,2010,83.4
Middle East,Turkey,,Istanbul,7,24,2010,80.1
Middle East,Turkey,,Istanbul,7,25,2010,81.1
Middle East,Turkey,,Istanbul,7,26,2010,80.3
Middle East,Turkey,,Istanbul,7,27,2010,78.2
Middle East,Turkey,,Istanbul,7,28,2010,77.8
Middle East,Turkey,,Istanbul,7,29,2010,77.6
Middle East,Turkey,,Istanbul,7,30,2010,79.0
Middle East,Turkey,,Istanbul,7,31,2010,82.7
Middle East,Turkey,,Istanbul,8,1,2010,81.7
Middle East,Turkey,,Istanbul,8,2,2010,81.3
Middle East,Turkey,,Istanbul,8,3,2010,81.7
Middle East,Turkey,,Istanbul,8,4,2010,83.3
Middle East,Turkey,,Istanbul,8,5,2010,83.2
Middle East,Turkey,,Istanbul,8,6,2010,85.0
Middle East,Turkey,,Istanbul,8,7,2010,83.8
Middle East,Turkey,,Istanbul,8,8,2010,83.8
Middle East,Turkey,,Istanbul,8,9,2010,82.9
Middle East,Turkey,,Istanbul,8,10,2010,84.5
Middle East,Turkey,,Istanbul,8,11,2010,83.8
Middle East,Turkey,,Istanbul,8,12,2010,83.8
Middle East,Turkey,,Istanbul,8,13,2010,85.0
Middle East,Turkey,,Istanbul,8,14,2010,85.8
Middle East,Turkey,,Istanbul,8,15,2010,85.8
Middle East,Turkey,,Istanbul,8,16,2010,86.0
Middle East,Turkey,,Istanbul,8,17,2010,86.1
Middle East,Turkey,,Istanbul,8,18,2010,84.4
Middle East,Turkey,,Istanbul,8,19,2010,84.9
Middle East,Turkey,,Istanbul,8,20,2010,83.3
Middle East,Turkey,,Istanbul,8,21,2010,80.2
Middle East,Turkey,,Istanbul,8,22,2010,78.4
Middle East,Turkey,,Istanbul,8,23,2010,78.8
Middle East,Turkey,,Istanbul,8,24,2010,78.2
Middle East,Turkey,,Istanbul,8,25,2010,79.1
Middle East,Turkey,,Istanbul,8,26,2010,80.1
Middle East,Turkey,,Istanbul,8,27,2010,81.3
Middle East,Turkey,,Istanbul,8,28,2010,77.8
Middle East,Turkey,,Istanbul,8,29,2010,80.1
Middle East,Turkey,,Istanbul,8,30,2010,79.4
Middle East,Turkey,,Istanbul,8,31,2010,78.1
Middle East,Turkey,,Istanbul,9,1,2010,65.2
Middle East,Turkey,,Istanbul,9,2,2010,68.5
Middle East,Turkey,,Istanbul,9,3,2010,73.1
Middle East,Turkey,,Istanbul,9,4,2010,76.4
Middle East,Turkey,,Istanbul,9,5,2010,71.8
Middle East,Turkey,,Istanbul,9,6,2010,74.6
Middle East,Turkey,,Istanbul,9,7,2010,74.0
Middle East,Turkey,,Istanbul,9,8,2010,74.5
Middle East,Turkey,,Istanbul,9,9,2010,76.2
Middle East,Turkey,,Istanbul,9,10,2010,74.1
Middle East,Turkey,,Istanbul,9,11,2010,72.0
Middle East,Turkey,,Istanbul,9,12,2010,69.1
Middle East,Turkey,,Istanbul,9,13,2010,70.1
Middle East,Turkey,,Istanbul,9,14,2010,69.4
Middle East,Turkey,,Istanbul,9,15,2010,71.8
Middle East,Turkey,,Istanbul,9,16,2010,71.7
Middle East,Turkey,,Istanbul,9,17,2010,73.2
Middle East,Turkey,,Istanbul,9,18,2010,72.3
Middle East,Turkey,,Istanbul,9,19,2010,75.7
Middle East,Turkey,,Istanbul,9,20,2010,72.2
Middle East,Turkey,,Istanbul,9,21,2010,67.4
Middle East,Turkey,,Istanbul,9,22,2010,68.7
Middle East,Turkey,,Istanbul,9,23,2010,69.9
Middle East,Turkey,,Istanbul,9,24,2010,71.7
Middle East,Turkey,,Istanbul,9,25,2010,72.1
Middle East,Turkey,,Istanbul,9,26,2010,76.6
Middle East,Turkey,,Istanbul,9,27,2010,74.3
Middle East,Turkey,,Istanbul,9,28,2010,73.5
Middle East,Turkey,,Istanbul,9,29,2010,72.3
Middle East,Turkey,,Istanbul,9,30,2010,65.4
Middle East,Turkey,,Istanbul,10,1,2010,64.6
Middle East,Turkey,,Istanbul,10,2,2010,63.2
Middle East,Turkey,,Istanbul,10,3,2010,61.2
Middle East,Turkey,,Istanbul,10,4,2010,61.2
Middle East,Turkey,,Istanbul,10,5,2010,62.0
Middle East,Turkey,,Istanbul,10,6,2010,61.6
Middle East,Turkey,,Istanbul,10,7,2010,58.9
Middle East,Turkey,,Istanbul,10,8,2010,52.3
Middle East,Turkey,,Istanbul,10,9,2010,51.8
Middle East,Turkey,,Istanbul,10,10,2010,55.9
Middle East,Turkey,,Istanbul,10,11,2010,57.8
Middle East,Turkey,,Istanbul,10,12,2010,60.5
Middle East,Turkey,,Istanbul,10,13,2010,62.3
Middle East,Turkey,,Istanbul,10,14,2010,62.7
Middle East,Turkey,,Istanbul,10,15,2010,60.9
Middle East,Turkey,,Istanbul,10,16,2010,63.0
Middle East,Turkey,,Istanbul,10,17,2010,65.6
Middle East,Turkey,,Istanbul,10,18,2010,65.2
Middle East,Turkey,,Istanbul,10,19,2010,68.6
Middle East,Turkey,,Istanbul,10,20,2010,66.5
Middle East,Turkey,,Istanbul,10,21,2010,65.1
Middle East,Turkey,,Istanbul,10,22,2010,58.1
Middle East,Turkey,,Istanbul,10,23,2010,58.1
Middle East,Turkey,,Istanbul,10,24,2010,61.5
Middle East,Turkey,,Istanbul,10,25,2010,60.3
Middle East,Turkey,,Istanbul,10,26,2010,63.5
Middle East,Turkey,,Istanbul,10,27,2010,59.6
Middle East,Turkey,,Istanbul,10,28,2010,53.0
Middle East,Turkey,,Istanbul,10,29,2010,48.9
Middle East,Turkey,,Istanbul,10,30,2010,51.2
Middle East,Turkey,,Istanbul,10,31,2010,54.9
Middle East,Turkey,,Istanbul,11,1,2010,55.7
Middle East,Turkey,,Istanbul,11,2,2010,55.9
Middle East,Turkey,,Istanbul,11,3,2010,55.3
Middle East,Turkey,,Istanbul,11,4,2010,54.9
Middle East,Turkey,,Istanbul,11,5,2010,55.0
Middle East,Turkey,,Istanbul,11,6,2010,54.2
Middle East,Turkey,,Istanbul,11,7,2010,56.2
